cluster_label,state,label,count_1,avg_forward_return_1,win_rate_1,avg_win_1,avg_loss_1,ci_low_1,ci_high_1,ev_after_cost_1,count_5,avg_forward_return_5,win_rate_5,avg_win_5,avg_loss_5,ci_low_5,ci_high_5,ev_after_cost_5,count_10,avg_forward_return_10,win_rate_10,avg_win_10,avg_loss_10,ci_low_10,ci_high_10,ev_after_cost_10,count_20,avg_forward_return_20,win_rate_20,avg_win_20,avg_loss_20,ci_low_20,ci_high_20,ev_after_cost_20
high_vol_speculative,10,CONTINUATION,65,-0.003168090353987989,0.4153846153846154,0.008916389605297068,-0.012072118712222706,-0.006936529652139785,0.0006003489441638071,-0.003668090353987989,64,-0.003875910742033242,0.421875,0.019440781879823815,-0.021471094395704736,-0.01084047754645159,0.003088656062385107,-0.004375910742033242,62,0.008835427351103724,0.5645161290322581,0.032890723373985596,-0.0241351528928426,-0.0015607207681453544,0.019231575470352803,0.008335427351103724,60,0.013623875744078725,0.6,0.04614753605110997,-0.03516161471646815,-0.00011373572339761981,0.02736148721155507,0.013123875744078724
high_vol_speculative,11,CHOP_OR_NO_EDGE,378,-0.0007538031555879631,0.4973544973544973,0.01242704056478286,-0.014017225770007635,-0.0025212819960853225,0.0010136756849093965,-0.001253803155587963,378,-0.0023457744987217546,0.4947089947089947,0.028780746127860305,-0.033167736965220636,-0.00614770293040169,0.0014561539329581812,-0.0028457744987217546,378,-0.0036068715275200574,0.5211640211640212,0.03572647803878528,-0.04641720227095736,-0.008556207168448599,0.0013424641134084838,-0.004106871527520057,378,-0.0011341947703500505,0.5238095238095238,0.05031807162754081,-0.057731687808029994,-0.007589949355499715,0.005321559814799613,-0.0016341947703500505
low_vol_defensive,0,FAR_FROM_LEVEL,9125,0.0002824709438786623,0.5275616438356164,0.0070777480034213795,-0.007368912383148743,8.200299188897245e-05,0.00048293889586835213,-0.00021752905612133772,9120,0.0013889565516766388,0.5507675438596491,0.015832751038429974,-0.016375367307064122,0.000953254648313481,0.0018246584550397967,0.0008889565516766388,9111,0.0028254326081061914,0.562067830095489,0.02261582194904917,-0.02264281239533064,0.00221476648832937,0.003436098727883013,0.0023254326081061914,9091,0.005408661605377414,0.5644043559564405,0.03349554927234408,-0.03107002295819483,0.0045563675348356935,0.006260955675919135,0.004908661605377415
low_vol_defensive,1,APPROACHING_SUPPORT,291,0.0003379961026698131,0.5257731958762887,0.009332349476456064,-0.009634004376962768,-0.001257533862101145,0.0019335260674407711,-0.0001620038973301869,290,0.0018506785162627603,0.5275862068965518,0.019553027881032543,-0.017919098511545828,-0.0011349232243846165,0.004836280256910137,0.0013506785162627603,290,0.0017670734754870075,0.4862068965517241,0.030329485577472007,-0.025261786298874635,-0.0022874811058169785,0.0058216280567909935,0.0012670734754870075,290,0.003025434254400115,0.4827586206896552,0.04207501656763289,-0.03342084257128381,-0.0025927412590224927,0.008643609767822722,0.002525434254400115
low_vol_defensive,2,TOUCHING_SUPPORT,256,0.0013081734563404144,0.58984375,0.00960031997432124,-0.010616722964755819,-0.0005490181126232851,0.0031653650253041137,0.0008081734563404144,254,0.0009179387083914847,0.5236220472440944,0.020348524735384895,-0.020439647585741766,-0.0028156636183042007,0.00465154103508717,0.00041793870839148465,254,0.001126273551341134,0.4921259842519685,0.026405656705523653,-0.02336925276085123,-0.003132517207808606,0.005385064310490874,0.0006262735513411341,251,0.005576956574193342,0.5099601593625498,0.04124623581284213,-0.03154229336521353,-0.0005450009589620143,0.011698914107348699,0.005076956574193343
low_vol_defensive,3,SUPPORT_RECLAIM,72,-0.00274711438728811,0.4861111111111111,0.009611449816535566,-0.014437648093607805,-0.007438932663764898,0.0019447038891886779,-0.00324711438728811,72,-0.001568637878159865,0.5277777777777778,0.017496539710387938,-0.02287677753594859,-0.008888261755557136,0.0057509859992374065,-0.002068637878159865,71,-2.919390949118437e-05,0.49295774647887325,0.027034386556646275,-0.02634100825156927,-0.008689045802308396,0.008630657983326028,-0.0005291939094911844,71,0.004199357037136565,0.5070422535211268,0.03963394352473068,-0.032247646207245954,-0.006447122023199668,0.014845836097472798,0.0036993570371365646
low_vol_defensive,4,SUPPORT_BREAKDOWN,91,-0.00032418886144186103,0.4945054945054945,0.012428848964309881,-0.012799986734459869,-0.004567503845773457,0.003919126122889735,-0.000824188861441861,91,0.00204943186737235,0.5494505494505495,0.020135703736873373,-0.020006997241775237,-0.00385183809998676,0.00795070183473146,0.0015494318673723501,90,0.001989932374274865,0.4888888888888889,0.029561288172263913,-0.024382668823801624,-0.005745597474369323,0.009725462222919054,0.0014899323742748648,90,0.010326713878401849,0.5444444444444444,0.04391601306212462,-0.029816594902144878,0.00016742317303553196,0.020486004583768168,0.009826713878401849
low_vol_defensive,5,APPROACHING_RESISTANCE,649,0.00014979172128870257,0.5208012326656395,0.005264687824050288,-0.005426611798105256,-0.00043932963785892396,0.0007389130804363292,-0.00035020827871129744,649,0.0016801275964326838,0.5701078582434514,0.013556019862925334,-0.014170846711904553,0.00017555516905362828,0.0031847000238117394,0.0011801275964326838,648,0.004602477434760868,0.6342592592592593,0.019318600919802194,-0.021006523730142623,0.0023965016979090635,0.006808453171612672,0.004102477434760868,646,0.009781948581431952,0.6640866873065016,0.02950006089398568,-0.0291999416585936,0.006597762612963227,0.012966134549900676,0.009281948581431951
low_vol_defensive,6,COMPRESSION_BELOW_RESISTANCE,391,0.0004502004520768643,0.5396419437340153,0.005290800092047723,-0.005224058014777864,-0.00025243812273390183,0.0011528390268876305,-4.9799547923135685e-05,391,0.002034011365387865,0.5907928388746803,0.011926080805161771,-0.012247663888285711,0.0004899881781098893,0.003578034552665841,0.001534011365387865,391,0.003708161387602462,0.5831202046035806,0.01801062256475741,-0.016297735228295255,0.0015161622956903565,0.005900160479514568,0.003208161387602462,391,0.007804104476730027,0.6138107416879796,0.027556677245401222,-0.023590713168840084,0.004580560723038999,0.011027648230421055,0.0073041044767300275
low_vol_defensive,7,RESISTANCE_BREAKOUT,140,0.0015984659577734865,0.5642857142857143,0.00607044561100144,-0.004193114248865995,0.0003590275010192077,0.002837904414527765,0.0010984659577734865,139,0.003311714909888173,0.5683453237410072,0.014975123216060472,-0.01204510602657202,0.0001771658040923903,0.006446264015683956,0.002811714909888173,138,0.007142492455729875,0.6014492753623188,0.02207530995501836,-0.015392486679560021,0.002640064589266632,0.011644920322193119,0.0066424924557298756,138,0.012037260911744632,0.6231884057971014,0.03434746067318974,-0.024860377155260745,0.005377196995125865,0.0186973248283634,0.011537260911744632
