symbol,vol_state,state,label,count_1,avg_forward_return_1,win_rate_1,avg_win_1,avg_loss_1,ci_low_1,ci_high_1,ev_after_cost_1,count_5,avg_forward_return_5,win_rate_5,avg_win_5,avg_loss_5,ci_low_5,ci_high_5,ev_after_cost_5,count_10,avg_forward_return_10,win_rate_10,avg_win_10,avg_loss_10,ci_low_10,ci_high_10,ev_after_cost_10,count_20,avg_forward_return_20,win_rate_20,avg_win_20,avg_loss_20,ci_low_20,ci_high_20,ev_after_cost_20
GLD,0,10,CONTINUATION,17,-4.023809761639499e-05,0.47058823529411764,0.006484437439553348,-0.006569943396988187,-0.0037582592123429886,0.0036777830171101982,-0.000540238097616395,17,0.013547019087956205,0.8823529411764706,0.01853293026490448,-0.023847314739155856,0.0032678296381173106,0.0238262085377951,0.013047019087956205,17,0.028482491969569743,0.7647058823529411,0.04634215040748428,-0.039415197271536674,0.006489244901708196,0.050475739037431286,0.027982491969569742,17,0.02457801639158741,0.7647058823529411,0.04017455799894061,-0.02611074383231049,0.0038597069988977016,0.045296325784277114,0.02407801639158741
GLD,0,11,CHOP_OR_NO_EDGE,3,0.00799715365718571,0.6666666666666666,0.01571127528833627,-0.007431089605115404,-0.013736011146022105,0.029730318460393527,0.00749715365718571,3,0.040365238764106914,1.0,0.040365238764106914,,0.016256167249176657,0.06447431027903718,0.039865238764106914,3,0.02832210719830286,1.0,0.02832210719830286,,0.012846530184350863,0.043797684212254856,0.02782210719830286,3,0.03459984302304009,1.0,0.03459984302304009,,0.02441526712544368,0.0447844189206365,0.03409984302304009
GLD,1,0,FAR_FROM_LEVEL,274,0.001111962733189225,0.5620437956204379,0.007528131632913104,-0.007122120688123086,-8.659552805902627e-05,0.0023105209944374763,0.000611962733189225,274,0.0021239253852856476,0.572992700729927,0.015816252334637036,-0.016249538982647416,-0.000351402558338544,0.00459925332890984,0.0016239253852856476,274,0.0014904673195224958,0.5474452554744526,0.023243438447090575,-0.025025428630198555,-0.0022393769822600684,0.0052203116213050595,0.0009904673195224958,274,0.0029560222757172043,0.5182481751824818,0.03521228821591345,-0.03174390017509997,-0.0020931887037154047,0.008005233255149813,0.0024560222757172043
GLD,1,1,APPROACHING_SUPPORT,6,-0.005188786393679164,0.16666666666666666,0.009872137972048778,-0.008200971266824753,-0.012734375125668827,0.0023568023383104993,-0.005688786393679163,6,-0.00452544712818929,0.16666666666666666,0.0181980374665478,-0.009070144047136708,-0.014674949653309594,0.0056240553969310126,-0.00502544712818929,6,-0.0005721842086412096,0.3333333333333333,0.025522407331345365,-0.013619479978634497,-0.018423213236826982,0.017278844819544566,-0.0010721842086412097,6,-0.023626498492344144,0.16666666666666666,0.02418336040425917,-0.033188470271664806,-0.04409042585411644,-0.003162571130571848,-0.024126498492344144
GLD,1,2,TOUCHING_SUPPORT,11,-0.007510789194380005,0.45454545454545453,0.005801701224716726,-0.018604531210293946,-0.017447512325827266,0.002425933937067256,-0.008010789194380004,11,-0.006005557804190673,0.36363636363636365,0.01668550094251242,-0.018971877088021012,-0.01902923553004314,0.007018119921661793,-0.006505557804190673,11,-0.004225338674029946,0.36363636363636365,0.025218850450892505,-0.02105058960255706,-0.018985665035191345,0.010534987687131452,-0.0047253386740299455,11,-0.0008518434978611398,0.45454545454545453,0.023430364821017145,-0.02108701709692638,-0.018131168478551833,0.016427481482829555,-0.0013518434978611398
GLD,1,3,SUPPORT_RECLAIM,3,-0.00543765672095083,0.3333333333333333,0.0054479044140407495,-0.01088043728844662,-0.017931179609531375,0.007055866167629714,-0.00593765672095083,3,-0.00915147670605602,0.0,,-0.00915147670605602,-0.0247186638595072,0.006415710447395161,-0.00965147670605602,3,-0.004911678001005597,0.6666666666666666,0.004771362218818798,-0.024277758440654384,-0.02390354832329538,0.014080192321284185,-0.005411678001005596,3,-0.003364564866416712,0.3333333333333333,0.00972848677810223,-0.009911090688676183,-0.01647033935387254,0.009741209621039117,-0.003864564866416712
GLD,1,4,SUPPORT_BREAKDOWN,3,0.0024371727389029076,0.6666666666666666,0.0045209713943688,-0.001730424572028877,-0.0018095500137100223,0.006683895491515837,0.0019371727389029076,3,-0.0033113372484211054,0.6666666666666666,0.003283411283292015,-0.016500834311847346,-0.01632865530622205,0.009705980809379839,-0.0038113372484211054,3,-0.011302063295812811,0.0,,-0.011302063295812811,-0.0294926117732131,0.006888485181587479,-0.011802063295812812,3,-0.0018261602469372324,0.3333333333333333,0.0026574377356158863,-0.004067959238213792,-0.007830559540843149,0.004178239046968684,-0.0023261602469372327
GLD,1,5,APPROACHING_RESISTANCE,6,-0.002327912784464592,0.3333333333333333,0.0034964006903145384,-0.005240069521854157,-0.0063902947672395535,0.0017344691983103696,-0.002827912784464592,6,0.01149935795126735,0.6666666666666666,0.023521576087825513,-0.01254507832184898,-0.003507169725644301,0.026505885628179,0.01099935795126735,6,0.05421027404275978,0.8333333333333334,0.07060604119507077,-0.02776856171879516,0.013343679517048887,0.09507686856847067,0.05371027404275978,6,0.06982894362895657,0.8333333333333334,0.09575256888490169,-0.059789182650769046,0.013893017799651831,0.12576486945826132,0.06932894362895657
GLD,1,6,COMPRESSION_BELOW_RESISTANCE,12,0.0027446689006802674,0.5833333333333334,0.007161482665778175,-0.0034388703704568034,-0.001232571015300324,0.006721908816660859,0.0022446689006802674,12,0.0022933978632395102,0.4166666666666667,0.015213536995267552,-0.006935272945351948,-0.00696222431959247,0.01154902004607149,0.0017933978632395102,12,0.0059274531797320435,0.6666666666666666,0.020255067299867674,-0.022727775060539218,-0.007556488570473312,0.0194113949299374,0.005427453179732044,12,0.004508990481993981,0.5833333333333334,0.0351650936225989,-0.0384095539148529,-0.018662900378599464,0.027680881342587425,0.004008990481993982
GLD,1,7,RESISTANCE_BREAKOUT,4,0.0007889069300776319,0.5,0.0024896824354710967,-0.0009118685753158329,-0.0013779232270157834,0.0029557370871710472,0.0002889069300776319,4,0.011556162791472896,0.75,0.019124445171821176,-0.011148684349571947,-0.011739049088187355,0.034851374671133147,0.011056162791472895,4,0.013563565787706122,0.5,0.04387939755458414,-0.0167522659791719,-0.031049460099646604,0.05817659167505885,0.013063565787706122,4,0.043904212549816524,1.0,0.043904212549816524,,0.0012258659676733091,0.08658255913195974,0.04340421254981652
