symbol,state,label,count_1,avg_forward_return_1,win_rate_1,avg_win_1,avg_loss_1,ci_low_1,ci_high_1,ev_after_cost_1,count_5,avg_forward_return_5,win_rate_5,avg_win_5,avg_loss_5,ci_low_5,ci_high_5,ev_after_cost_5,count_10,avg_forward_return_10,win_rate_10,avg_win_10,avg_loss_10,ci_low_10,ci_high_10,ev_after_cost_10,count_20,avg_forward_return_20,win_rate_20,avg_win_20,avg_loss_20,ci_low_20,ci_high_20,ev_after_cost_20
QQQ,3,SUPPORT_RECLAIM,8,-0.0007431718469557841,0.5,0.028264417811915354,-0.029750761505826923,-0.024344827371675502,0.022858483677763934,-0.001243171846955784,8,0.02586182669952755,0.875,0.03203009013031969,-0.017316017316017396,0.005359140862424696,0.0463645125366304,0.02536182669952755,8,0.038319031553022645,0.75,0.060941329443099525,-0.029547862117208,0.002763453169134636,0.07387460993691065,0.037819031553022645,8,0.0876787558166556,1.0,0.0876787558166556,,0.046370741023507675,0.1289867706098035,0.0871787558166556
QQQ,4,SUPPORT_BREAKDOWN,11,0.0057565657625433635,0.5454545454545454,0.03381484214890229,-0.02791336590108735,-0.019274137807039987,0.030787269332126714,0.005256565762543363,11,0.03936380389400156,0.9090909090909091,0.04429428182922342,-0.009940975458216927,0.020940694860958255,0.05778691292704487,0.03886380389400156,11,0.047064182907446454,0.6363636363636364,0.07920974583735894,-0.009190552219900394,0.014338026760880834,0.07979033905401207,0.046564182907446454,11,0.10229028082298021,1.0,0.10229028082298021,,0.06079672575230944,0.14378383589365099,0.10179028082298021
QQQ,5,APPROACHING_RESISTANCE,457,0.0008861016395188595,0.5711159737417943,0.005786432975133742,-0.00569747709922571,0.00017936980969892344,0.0015928334693387954,0.00038610163951885944,457,0.0026900584450228046,0.5973741794310722,0.014764908389230749,-0.015308542518494932,0.000963250533207289,0.00441686635683832,0.0021900584450228046,457,0.004695757019712677,0.6236323851203501,0.02030546102317693,-0.02129295575202767,0.002180792147706082,0.007210721891719271,0.004195757019712677,457,0.008033008539634321,0.6783369803063457,0.03225947615113822,-0.043056821117278654,0.0037766989015221427,0.012289318177746499,0.007533008539634321
QQQ,6,COMPRESSION_BELOW_RESISTANCE,184,-0.0007168587753624043,0.5434782608695652,0.005206614762934214,-0.0077686129876202836,-0.0019561658651004476,0.0005224483143756389,-0.0012168587753624044,184,-0.0009664997137387353,0.5,0.0157774562417083,-0.017710455669185773,-0.004006721441161777,0.002073722013684306,-0.0014664997137387352,184,0.0023609641731706667,0.6086956521739131,0.019827108084627978,-0.024808593022429597,-0.0017258061320630969,0.006447734478404431,0.0018609641731706667,184,0.008065691882171622,0.6413043478260869,0.03229693504751021,-0.03579924660440963,0.0021423105090955137,0.01398907325524773,0.007565691882171622
QQQ,7,RESISTANCE_BREAKOUT,81,-0.0002930311734979765,0.5185185185185185,0.0044338316486140375,-0.005525169849871728,-0.0020369597741415895,0.0014508974271456364,-0.0007930311734979764,81,0.001051309945746127,0.5679012345679012,0.01046343006516704,-0.011651814040948456,-0.002381972757440663,0.004484592648932917,0.0005513099457461271,81,0.003381558002820736,0.6049382716049383,0.01874413974120494,-0.02014239528408008,-0.002176024313870984,0.008939140319512456,0.002881558002820736,81,0.01024538360466353,0.6790123456790124,0.031747287030638525,-0.03523941210412972,0.0001310186226140108,0.02035974858671305,0.00974538360466353
QQQ,8,BREAKOUT_RETEST,259,0.0005989626958199482,0.5598455598455598,0.005310880180856972,-0.005442002548733579,-0.0002897915545914851,0.0014877169462313815,9.896269581994817e-05,256,0.0027311723205017484,0.63671875,0.012994941978954044,-0.015423863353489805,0.0005445772180827642,0.004917767422920733,0.0022311723205017484,254,0.0047987666411291215,0.6417322834645669,0.018847639782131075,-0.020365698435610643,0.0017303659355643103,0.007867167346693932,0.004298766641129121,248,0.007860854303101825,0.6290322580645161,0.0312777762918954,-0.03184610037354816,0.0029017353470651213,0.012819973259138528,0.007360854303101825
QQQ,9,FAILED_BREAKOUT,214,0.00023329871615618853,0.5747663551401869,0.006930295628544082,-0.008916671522816642,-0.0012244627290154517,0.0016910601613278286,-0.00026670128384381146,213,0.0014669535745634478,0.6150234741784038,0.015227636459835287,-0.020516576400687905,-0.0017438985363329082,0.004677805685459804,0.0009669535745634478,213,0.002885403048487191,0.6291079812206573,0.023056454974355694,-0.03132878629412521,-0.001784847531054273,0.007555653628028656,0.002385403048487191,211,0.007084604772555457,0.6492890995260664,0.03336144951623247,-0.042132424338556795,0.0001922841614542363,0.013976925383656677,0.006584604772555456
QQQ,10,CONTINUATION,39,-0.0019723598327331137,0.46153846153846156,0.004516584311950036,-0.007534311956747242,-0.0054510555193879925,0.0015063358539217646,-0.0024723598327331137,39,-0.002226944497001081,0.5128205128205128,0.015776494840582956,-0.02117793327340533,-0.01085385754746683,0.006399968553464669,-0.002726944497001081,36,-0.001857662931970449,0.6111111111111112,0.022395536282729108,-0.03996983312649832,-0.014736474624275811,0.011021148760334911,-0.002357662931970449,34,-0.007985047775101825,0.47058823529411764,0.029664063090117807,-0.0414509240997415,-0.023568968524856446,0.007598872974652797,-0.008485047775101826
QQQ,11,CHOP_OR_NO_EDGE,126,-0.0005871852604901398,0.5317460317460317,0.008538836814799054,-0.011334866831812179,-0.002990733897360175,0.0018163633763798952,-0.00108718526049014,126,-0.0015541799684744553,0.5714285714285714,0.020410790570402813,-0.030840807353644147,-0.006969477301331641,0.0038611173643827304,-0.0020541799684744553,126,-0.0020874500010656374,0.5634920634920635,0.028486882906606427,-0.041556134300060485,-0.00924725741436502,0.005072357412233746,-0.0025874500010656374,126,0.0011119577834776057,0.5,0.05074398464003984,-0.048520069073084614,-0.008847809242294094,0.011071724809249306,0.0006119577834776057
SMH,0,FAR_FROM_LEVEL,2827,0.0011028086725003194,0.5376724442872303,0.013532270754582848,-0.013644575003758819,0.00043635366646266446,0.0017692636785379742,0.0006028086725003194,2827,0.005570843390683877,0.5871949062610541,0.030297471687906002,-0.029909115789143414,0.004154026106126418,0.0069876606752413365,0.005070843390683878,2827,0.010892569653588568,0.6020516448532013,0.045055639504029736,-0.041011084919717354,0.008870488420393629,0.012914650886783507,0.010392569653588568,2827,0.021913594205761423,0.6353024407499116,0.06570544919216595,-0.05463670168561647,0.019097547742390957,0.02472964066913189,0.021413594205761423
SMH,1,APPROACHING_SUPPORT,54,0.004732567783814917,0.48148148148148145,0.03526082005083775,-0.023615095035563426,-0.006309123974523147,0.01577425954215298,0.004232567783814917,54,0.016136239798309596,0.6296296296296297,0.05091389326485634,-0.042985771094819866,-0.0010970067084905485,0.03336948630510974,0.015636239798309595,54,0.014096689596773513,0.5185185185185185,0.06530108042979482,-0.0410465005310956,-0.003899456911191432,0.03209283610473846,0.013596689596773513,54,0.03004373261730546,0.5555555555555556,0.09441868949767081,-0.05042496348315123,0.003206586465921441,0.05688087876868948,0.02954373261730546
SMH,2,TOUCHING_SUPPORT,64,0.006167512588092318,0.609375,0.02154401267627108,-0.01781982754946655,0.00024752856632211453,0.012087496609862521,0.0056675125880923174,64,0.006631302585486214,0.65625,0.038736704171580295,-0.05466082771523884,-0.007214640378417857,0.020477245549390285,0.006131302585486213,64,0.010572173585125818,0.5,0.05451594443274404,-0.033371597262492406,-0.0029486483346724233,0.02409299550492406,0.010072173585125818,64,0.015998661521605707,0.515625,0.0779245967827826,-0.04992249536932454,-0.004539729961722944,0.03653705300493436,0.015498661521605707
SMH,3,SUPPORT_RECLAIM,11,-0.032322950997178745,0.2727272727272727,0.014584473712816681,-0.04991323526342703,-0.060829595689466304,-0.003816306304891187,-0.032822950997178746,11,0.012756750395175896,0.7272727272727273,0.052631678545797145,-0.0935763913398141,-0.032599711875141144,0.058113212665492936,0.012256750395175896,11,0.027444656389803132,0.6363636363636364,0.07362620600200688,-0.053373055431553434,-0.013569461901961684,0.06845877468156794,0.02694465638980313,11,0.07448308167126737,0.7272727272727273,0.11778608571592789,-0.04099159578116066,0.0222013435640915,0.12676481977844323,0.07398308167126737
SMH,4,SUPPORT_BREAKDOWN,13,0.012425214194438138,0.6153846153846154,0.03853531349514866,-0.029350944686698698,-0.012718350550008703,0.03756877893888498,0.011925214194438137,13,0.028777625970785235,0.7692307692307693,0.04986692359824936,-0.04152003278742852,0.001357736433228656,0.056197515508341817,0.028277625970785234,13,0.044559525411192305,0.6923076923076923,0.08350680123771537,-0.04307184519848459,0.005049153378049752,0.08406989744433485,0.044059525411192305,13,0.09951720467457542,0.8461538461538461,0.12614804183390282,-0.04695239970172538,0.0446607788319589,0.15437363051719194,0.09901720467457542
SMH,5,APPROACHING_RESISTANCE,450,0.0011599209950510947,0.5533333333333333,0.009652119253235418,-0.009850331132369772,-2.531590008918172e-05,0.002345157890191371,0.0006599209950510947,450,0.0019490461228876769,0.5622222222222222,0.02177814193633042,-0.02363673038057215,-0.0008142407892088601,0.004712333034984214,0.0014490461228876769,449,0.0054290259470227645,0.5567928730512249,0.0314037796818766,-0.02776057574490219,0.0019456769854013438,0.008912374908644185,0.004929025947022764,449,0.010081906176867833,0.6169265033407573,0.04593590896863925,-0.04822041712293774,0.004170809642952229,0.01599300271078344,0.009581906176867832
SMH,6,COMPRESSION_BELOW_RESISTANCE,85,0.0008635282322535063,0.5294117647058824,0.007846779025299035,-0.007559598821538068,-0.0013584167291482575,0.00308547319365527,0.00036352823225350626,85,0.0021005090295349504,0.5529411764705883,0.020106888092379198,-0.021291124245315318,-0.0035832493764150954,0.007784267435484996,0.0016005090295349504,85,0.004081870407269942,0.5529411764705883,0.025516652044583345,-0.023035774634526274,-0.002973246599126964,0.011136987413666848,0.003581870407269942,85,0.0175036746887093,0.7411764705882353,0.03282136900378923,-0.027615899938020515,0.009842779708485721,0.025164569668932883,0.0170036746887093
SMH,7,RESISTANCE_BREAKOUT,68,0.0008905368567571234,0.5147058823529411,0.012115927404155817,-0.011359404777686537,-0.0030959064878266383,0.004876980201340885,0.0003905368567571234,68,0.0019829032748782164,0.5588235294117647,0.022388225950656253,-0.0238638387811073,-0.005190043652048365,0.009155850201804797,0.0014829032748782164,67,0.011693841680024937,0.5970149253731343,0.03717249914802774,-0.027054329744593805,0.001988142801526061,0.021399540558523812,0.011193841680024937,67,0.025636643979665825,0.6716417910447762,0.0582539609893338,-0.04108059535829139,0.010889636860357014,0.040383651098974634,0.025136643979665824
SMH,8,BREAKOUT_RETEST,155,2.5830572982773934e-05,0.5419354838709678,0.00917888859889954,-0.011116273963699005,-0.0022028283496795093,0.002254489495645057,-0.0004741694270172261,153,0.0051663252248649386,0.5424836601307189,0.02607088990320922,-0.01990487105162361,-4.182921886942102e-05,0.010374479668599298,0.004666325224864938,153,0.010691099136214367,0.6209150326797386,0.03250848852988101,-0.025938718616033887,0.004537387626945138,0.016844810645483595,0.010191099136214367,147,0.01703592381165615,0.6802721088435374,0.044546337988144086,-0.04239897822828161,0.007875662356748822,0.026196185266563476,0.01653592381165615
